page_id,wikidata_id,film,release_date,box_office,runtime,languages,countries,genres,reviewScores,awardsReceived,awardsNominated,capitalCost
61913176,Q61882061,The Climbers,2019-09-23T00:00:00Z,174000000.0,125.0,Chinese,People's Republic of China,"['drama', 'adventure']",[''],['Huabiao Award for Outstanding Film'],[''],
73994287,Q119215515,The Clock: Spirits Awakening,2019-11-21T00:00:00Z,,120.0,,Cambodia,[''],[''],[''],[''],
55035890,Q39079200,Close,2019-01-01T00:00:00Z,,94.0,English,United States of America,['action'],"['37', '51', '5.4']",[''],[''],
73031082,Q66022819,Close to the Horizon,2019-10-10T00:00:00Z,,109.0,German,Germany,"['drama', 'romance']",[''],[''],[''],
76421548,Q125102922,Clothing (film),,,,,,,,,,
72419267,Q82481633,Coal (2019 film),,,,,,,,,,
63025238,Q85753186,CODA : Life With Music,2019-11-23T00:00:00Z,,96.0,English,Canada,['drama'],[''],[''],[''],
54268808,Q29832591,Code 8,2019-01-01T00:00:00Z,,98.0,English,Canada,"['biopunk', 'thriller']","['6.1/10', '80%']",[''],[''],
60506923,Q63528764,Code Geass Lelouch of the Re;surrection,,,,,,,,,,
71337348,Q113156365,Code Wilo,2019-01-01T00:00:00Z,,,English,Nigeria,[''],[''],[''],[''],
73715555,Q118140163,Colateral (documentary),2020-01-01T00:00:00Z,,,,Venezuela,['documentary'],[''],[''],[''],
69626713,Q50402373,Cold Blood,2019-01-01T00:00:00Z,,91.0,English,"Ukraine, France",['thriller'],"['0%', '3.4/10']",[''],[''],
59678522,Q60632060,Cold Case Hammarskjöld,2019-01-01T00:00:00Z,,128.0,English,"Denmark, Sweden, Belgium, Norway",['documentary'],[''],['Sundance World Cinema Directing Award: Documentary'],['Lux Prize'],
58169961,Q28912877,Cold Pursuit,2019-01-01T00:00:00Z,76419755.0,118.0,English,United States of America,"['thriller', 'vigilante']","['6.2/10', '68%', '57/100']",[''],[''],60000000.0
62201215,Q73537067,The Coldest Game,2019-01-01T00:00:00Z,,,English,Poland,['spy'],"['0%', '3.5/10']",[''],[''],
65890107,Q104872134,Colewell,,,,,,,,,,
63262641,Q89186326,Collective,2019-01-01T00:00:00Z,,109.0,Romanian,"Romania, Luxembourg",['documentary'],"['9/10', '99%', '95/100']","['LUX European Audience Film Award', 'European Film Award for Best Documentary']","['European Film Award for Best Documentary', 'LUX European Audience Film Award', 'International Submission to the Academy Awards', 'Academy Award for Best International Feature Film', 'Academy Award for Best Documentary Feature Film']",
62069089,Q83953433,The College Admissions Scandal,,,,,,,,,,
62874975,Q61195491,The Collini Case,2019-04-18T00:00:00Z,,120.0,German,Germany,['drama'],"['6.9/10', '80%']",[''],[''],
60534633,Q64576691,Color Out of Space,2019-01-01T00:00:00Z,,111.0,English,United States of America,['horror'],"['86%', '70/100', '6.80/10']",[''],[''],
66473610,Q84591145,The Columnist (film),,,,,,,,,,
59463220,Q60737860,Komali,2019-08-15T00:00:00Z,,,Tamil,India,['drama'],[''],[''],[''],
69392779,Q109569106,Come and See (2019 film),,,,,,,,,,
62869071,Q64005355,Come As You Are,2019-01-01T00:00:00Z,,106.0,English,United States of America,"['drama', 'comedy']","['7.3/10', '95%']",[''],[''],
62859956,Q62083687,Come to Daddy,2019-01-01T00:00:00Z,,93.0,English,"New Zealand, United States of America, Ireland, Canada",['thriller'],"['86%', '7/10', '64/100']",[''],[''],
69935387,Q110913857,Comets,2019-01-01T00:00:00Z,,,,,[''],[''],[''],[''],
65505075,Q100148067,Coming from Insanity,2019-06-14T00:00:00Z,,100.0,English,Nigeria,['crime'],[''],[''],[''],
64672643,Q97860787,Coming Home Again,2019-01-01T00:00:00Z,,,,,[''],"['7.6/10', '92%']",[''],[''],
60133746,Q61964946,Commando 3 (film),,,,,,,,,,
61601734,Q67753152,Commitment,2019-09-20T00:00:00Z,,,Turkish,Turkey,['drama'],[''],[''],['International Submission to the Academy Awards'],
62322142,Q77895391,Como caído del cielo,2019-01-01T00:00:00Z,,,Spanish,Mexico,['biographical'],[''],[''],[''],
62231489,Q77894760,Como novio de pueblo,2019-01-01T00:00:00Z,,,Spanish,Mexico,['comedy'],[''],[''],[''],
61705538,Q83783377,Como si fuera la primera vez,2019-01-01T00:00:00Z,,,Spanish,Mexico,['comedy'],[''],[''],[''],
61623320,Q77889893,Compulsive Liar,2019-01-01T00:00:00Z,,,French,Canada,['comedy'],[''],[''],[''],
67246704,Q106484317,Connect (2019 film),,,,,,,,,,
63638865,Q96375443,Convergence,2019-05-11T00:00:00Z,,,English,United Kingdom,[''],[''],[''],[''],
74951056,Q122899431,Cook F**K Kill,,,,,,,,,,
70222657,Q76715464,Miles Davis: Birth of the Cool,2019-01-27T00:00:00Z,,115.0,English,United States of America,"['documentary', 'musical']","['7.5/10', '92%']",[''],[''],
60186967,Q85754002,Coolie No. 1 (2019 film),,,,,,,,,,
77231315,Q60840207,Copperman,2019-01-01T00:00:00Z,,94.0,,Italy,['comedy drama'],[''],[''],[''],
61743014,Q67381061,Coppers,2019-09-07T00:00:00Z,,,,Canada,['documentary'],[''],[''],[''],
74981311,Q122945083,Cordelia (2019 film),,,,,,,,,,
69343438,Q76821622,The Cordillera of Dreams,2019-10-30T00:00:00Z,,84.0,Spanish,"Chile, France",['documentary'],"['91%', '8.1/10']",['Goya Award for Best Ibero-American Film'],[''],
57706769,Q55080340,Corporate Animals,2019-01-29T00:00:00Z,,,English,United States of America,[''],"['4.1/10', '25%']",[''],[''],
61530709,Q66758332,Corpus Christi,2019-01-01T00:00:00Z,,115.0,Polish,"France, Poland",['drama'],"['98%', '8/10']",[''],"['European Film Award for Best Film', 'European Film Award for Best Actor', 'European Film Award for Best Director', 'European Film Award for Best Screenwriter', 'European University Film Award', 'LUX European Audience Film Award', 'International Submission to the Academy Awards']",
60579637,Q63348179,The Corrupted,2018-01-01T00:00:00Z,,,English,United Kingdom,['mystery'],[''],[''],[''],
60934964,Q65043089,Cosmic Birth,2019-07-20T00:00:00Z,,,,Iceland,['documentary'],[''],[''],[''],
71398694,Q113626171,Cosmos,2019-07-14T00:00:00Z,,128.0,English,United Kingdom,[],[''],[''],[''],7000.0
61774564,Q68081969,Countdown,2019-10-24T00:00:00Z,,90.0,English,United States of America,['horror'],"['4.3/10', '26%', '31/100']",[''],[''],
61553131,Q66587557,The County,2019-08-11T00:00:00Z,,92.0,Icelandic,"France, Germany, Denmark, Iceland","['drama', 'comedy']","['85%', '6.7/10']",[''],[''],
62091880,Q71371490,Coup 53,2019-01-01T00:00:00Z,,,,United Kingdom,['documentary'],"['100%', '8/10']",[''],[''],
59921661,Q65121080,The Courier,2019-11-22T00:00:00Z,,99.0,English,"United Kingdom, United States of America",['thriller'],"['5%', '2.8/10']",[''],[''],
74403110,Q65807455,Cousins,2019-05-29T00:00:00Z,,83.0,Portuguese,Brazil,"['comedy', 'drama', 'romance', 'coming-of-age fiction', 'LGBT-related']",['60%'],[''],[''],
61469744,Q66311340,Coward Hero,2019-08-02T00:00:00Z,,,,People's Republic of China,['drama'],[''],[''],[''],
65978496,Q104876731,Cowboys: A Documentary Portrait,2019-10-25T00:00:00Z,,,English,United States of America,['documentary'],[''],[''],[''],
61221990,Q65087909,Coyote Lake,2019-08-02T00:00:00Z,,,,United States of America,['drama'],"['83%', '6/10']",[''],[''],
60252190,Q64768429,Crack Fighter,2019-01-01T00:00:00Z,,,,India,['romance'],[''],[''],[''],
58222550,Q56241205,Crawl,2019-07-12T00:00:00Z,,87.0,English,United States of America,"['drama', 'action', 'horror']","['83%', '6.5/10', '60/100']",[''],[''],
58951675,Q58082579,Crayon Shin-chan: Honeymoon Hurricane ~The Lost Hiroshi~,,,,,,,,,,
59993104,Q55163823,Crazy Alien,2019-02-05T00:00:00Z,,116.0,Mandarin,People's Republic of China,['comedy'],[''],[''],[''],
63820158,Q96375646,Crazy Crazy Feeling,,,,,,,,,,
62468990,Q77904072,Loco fin de semana,2019-01-01T00:00:00Z,,94.0,Spanish,Mexico,['comedy'],[''],[''],[''],
65961258,Q104876289,The Creatress,2019-08-27T00:00:00Z,,,English,United States of America,[''],[''],[''],[''],
863329,Q869645,Creem: America's Only Rock 'n' Roll Magazine,,,,,,,,,,
63521584,Q80464894,Crescendo,2019-07-04T00:00:00Z,,112.0,German,"Germany, Austria","['drama', 'musical']",[''],[''],[''],
61613016,Q66764397,Criminal Audition,2019-08-24T00:00:00Z,,,English,United Kingdom,['horror'],[''],[''],[''],
70939480,Q112623213,The Critic (2019 film),,,,,,,,,,
61236475,Q64214344,Critters Attack!,2019-01-01T00:00:00Z,,,English,United States of America,['comedy horror'],"['4.2/10', '44%']",[''],[''],
64537223,Q63437008,Crown Vic,2019-01-01T00:00:00Z,,,,United States of America,['action'],"['6/10', '58%', '47/100']",[''],[''],
57704342,Q55608617,Crypto,2019-01-01T00:00:00Z,,105.0,English,United States of America,['drama'],"['5.5/10', '17%', '4.9/100']",[''],[''],
54078462,Q48698729,The Crystal Calls – Making The Dark Crystal: Age of Resistance,,,,,,,,,,
60995509,Q64138712,Verliefd op Cuba,2019-01-01T00:00:00Z,,,Dutch,Netherlands,['romantic comedy'],[''],[''],[''],
64673132,Q97860986,The Cuban,,,,,,,,,,
65781512,Q104868749,Cubby (film),,,,,,,,,,
61813562,Q73897931,Cuck,2019-01-01T00:00:00Z,,,English,United States of America,['independent'],"['4.8/10', '44%']",[''],[''],
62669620,Q85754771,Culion (film),,,,,,,,,,
71335402,Q64691905,Curiosa,2019-01-01T00:00:00Z,,107.0,French,France,['drama'],[''],[''],[''],
56264359,Q48674258,The Curse of La Llorona,2019-04-18T00:00:00Z,,93.0,English,United States of America,['ghost'],"['4.6/10', '28%', '41/100']",[''],[''],
73883045,Q118903269,Custody (short film),,,,,,,,,,
60907308,Q64768660,D/O Parvathamma,2019-01-01T00:00:00Z,,,Kannada,India,['action'],[''],[''],[''],
65882367,Q102112966,Da Yie,,,,,,,,,,
61533675,Q81137739,Daaka,2019-11-01T00:00:00Z,,,Punjabi,India,[''],[''],[''],[''],
63125003,Q85755479,Daal Chawal,,,,,,,,,,
60490228,Q63091614,Dabangg 3,2019-01-01T00:00:00Z,,140.0,Hindi,India,"['action', 'Masala', 'prequel']","['3.7/10', '19%']",[''],[''],
61787311,Q74191437,Dads,2019-01-01T00:00:00Z,,,English,United States of America,['documentary'],[''],[''],[''],
57833072,Q55608832,Daffodils,2019-01-01T00:00:00Z,,93.0,English,New Zealand,['musical'],"['6.8/10', '60%']",[''],[''],
62078003,Q85755573,Damayanthi (film),,,,,,,,,,
64527972,Q97273100,Dan Dar Yee Moe,,,,,,,,,,
68803296,Q65197592,Dance with Me (2019 Iranian film),,,,,,,,,,
60551415,Q64841094,Dance with Me,2019-08-16T00:00:00Z,,,Japanese,Japan,"['comedy', 'musical']",[''],[''],[''],
68877089,Q97539186,Dancing Mary,,,,,,,,,,
62921678,Q73025844,Dancing with the Birds,2019-01-01T00:00:00Z,,51.0,English,United States of America,['documentary'],[''],[''],[''],
76506501,Q126370482,Dandupalya 4,,,,,,,,,,
60895782,Q60590159,Danger Close: The Battle of Long Tan,2019-01-01T00:00:00Z,,118.0,English,"Australia, United States of America","['drama', 'war']","['6.2/10', '71%', '7.3/100']",['AACTA Award for Best Sound'],"['AACTA Award for Best Cinematography', 'AACTA Award for Best Original Music Score', 'AACTA Award for Best Sound']",
63590027,Q55749061,Daniel,2019-08-29T00:00:00Z,,139.0,Danish,"Denmark, Sweden, Norway","['drama', 'biographical']",[''],[''],[''],
57982414,Q55762040,Daniel Isn't Real,2019-03-09T00:00:00Z,,96.0,English,United States of America,"['thriller', 'horror']","['7.2/10', '84%', '61/100']",[''],[''],
63622866,Q96375944,Danny (2019 film),,,,,,,,,,
64527367,Q97160732,The Dark Cinema,,,,,,,,,,
69701357,Q68929998,Dark Encounter,2019-01-01T00:00:00Z,,,English,United Kingdom,['thriller'],"['6/10', '71%']",[''],[''],
61496664,Q77885285,Dark like the Night. Karenina-2019,2019-01-01T00:00:00Z,,,Russian,Russia,[''],[''],[''],[''],
53852716,Q31188935,Dark Phoenix,2019-06-05T00:00:00Z,244676878.0,114.0,English,United States of America,"['superhero', 'adventure']","['22%', '43/100', '4.6/10']",[''],[''],200000000.0
66548420,Q105474516,Dark Place (film),,,,,,,,,,
65789603,Q86724897,A Dark Place,2019-01-01T00:00:00Z,,,,"United Kingdom, United States of America",['thriller'],"['5.5/10', '54%']",[''],[''],
58551399,Q60617937,Dark Waters,2019-12-06T00:00:00Z,23108017.0,126.0,English,United States of America,"['historical', 'drama', 'biographical']","['7.3/10', '89%', '73/100', '75 %']",['Environmental Media Awards'],[''],
71369656,Q98546087,"A Dark, Dark Man",2019-01-01T00:00:00Z,,130.0,Kazakh,"Kazakhstan, France",['drama'],[''],[''],[''],40000.0
65278787,Q96591451,Buio,2019-01-01T00:00:00Z,,96.0,,Italy,"['mystery', 'drama']",[''],[''],[''],
60393332,Q65062416,Darlin,2019-01-01T00:00:00Z,,,,United States of America,['horror'],"['68%', '49/100']",[''],[''],
63520563,Q96375971,Dasharatha (film),,,,,,,,,,
37909433,Q63445736,Dau,2019-01-01T00:00:00Z,,330.0,Russian,"Germany, Russia, France","['documentary', 'biographical']",[''],[''],[''],
62967111,Q67915808,Daughter (2019 film),,,,,,,,,,
61889741,Q73540758,Daughter of the Wolf,2019-01-01T00:00:00Z,,,English,Canada,['action thriller'],"['4/10', '22%']",[''],[''],
62381988,Q77896687,Daughters of Chibok,2019-01-01T00:00:00Z,,,,Nigeria,['documentary'],[''],[''],[''],
71285671,Q113318885,Dauntless: The Battle of Midway,,,,,,,,,,
59936064,Q61740823,David Crosby: Remember My Name,2019-01-01T00:00:00Z,,,English,United States of America,['documentary'],"['7.9/10', '93%']",[''],[''],
77557344,Q128792685,David Cross: Oh Come On,2019-01-01T00:00:00Z,,70.0,English,United States of America,[''],[''],[''],[''],
61634727,Q66828717,David Foster: Off the Record,2019-01-01T00:00:00Z,,,English,Canada,['documentary'],"['88%', '7.1/10']",[''],[''],
66354876,Q104783417,A Day in the Life of America,2019-04-27T00:00:00Z,,78.0,English,United States of America,['documentary'],[''],[''],[''],
59383226,Q59771438,The Day Shall Come,2019-09-27T00:00:00Z,,,English,"United Kingdom, United States of America",['thriller'],"['64%', '6.4/10', '70/100']",[''],[''],
66387333,Q105102370,Days of Light,2019-01-01T00:00:00Z,,84.0,Spanish,"Nicaragua, Panama, Costa Rica, El Salvador, Honduras, Guatemala","['thriller', 'drama']",[''],[''],['International Submission to the Academy Awards'],
63935801,Q96376067,Days of the Bagnold Summer,2019-01-01T00:00:00Z,,86.0,English,United Kingdom,"['comedy drama', 'coming-of-age']","['7.3/10', '92%']",[''],[''],
62858758,Q61642199,The Days to Come,2019-01-31T00:00:00Z,,95.0,Catalan,Spain,"['romance', 'drama']","['88%', '8/10']","['Gaudí Award for Best Film in Catalan Language', 'Golden Biznaga']",['IFFR audience award'],
73363502,Q66205715,The Dazzeld,2019-01-01T00:00:00Z,,,French,France,['drama'],[''],[''],[''],
64360121,Q97355562,DC Showcase: Death,2019-01-01T00:00:00Z,,19.0,,,[''],[''],[''],[''],
64360119,Q97355563,DC Showcase: Sgt. Rock,,,,,,,,,,
56327513,Q48671600,De De Pyaar De,2018-10-19T00:00:00Z,,,Hindi,India,['romantic comedy'],"['5.3/10', '23%']",[''],[''],
62048624,Q125750420,The Dead Center,,,,,,,,,,
57896192,Q55564530,The Dead Don't Die,2019-05-14T00:00:00Z,15325468.0,105.0,English,United States of America,"['comedy horror', 'zombie']","['5.8/10', '54%', '53/100']",[''],[''],
62189946,Q76822554,Dead Kids,2019-01-01T00:00:00Z,,94.0,,Philippines,[''],[''],[''],[''],
65424307,Q101245212,The Dead of Jaffa,2019-07-29T00:00:00Z,,99.0,Hebrew,Israel,[''],[''],[''],[''],
65556545,Q104174957,Dead Water (film),,,,,,,,,,
75641146,Q123999701,Deadcon,,,,,,,,,,
49042870,Q60740298,Deadwood: The Movie,,,,,,,,,,
59820946,Q63119879,Dear Comrade,2019-01-01T00:00:00Z,,,Telugu,India,"['drama', 'action']",[''],[''],[''],
59829494,Q64822237,Death of a Cheerleader (2019 film),,,,,,,,,,
66505747,Q105424769,Death of a Vlogger,,,,,,,,,,
60454354,Q63119089,The Death of Dick Long,2019-01-01T00:00:00Z,,100.0,English,United States of America,['comedy'],"['6.9/10', '75%', '69/100']",[''],[''],
70539354,Q85311539,The Deathless Woman,2019-01-01T00:00:00Z,,,,United Kingdom,['documentary'],[''],[''],[''],
74694931,Q121991272,"Debunkers, Inc.",,,,,,,,,,
72336813,Q71217791,Dedicada a mi ex,2019-11-07T00:00:00Z,,94.0,Spanish,"Colombia, Ecuador",['comedy'],[''],[''],[''],
61964216,Q69867049,The Deed of Death,2019-01-01T00:00:00Z,,,,Malaysia,[],[''],[''],[''],
60584709,Q47952256,Deerskin,2019-01-01T00:00:00Z,,77.0,French,France,['comedy'],"['7.2/10', '89%', '68/100']",[''],[''],
64585754,Q97574426,Dekha Hela Prema Hela,,,,,,,,,,
61786309,Q85756292,Delphine (2019 film),,,,,,,,,,
69402562,Q109973865,Demon Squad,,,,,,,,,,
61076760,Q65049157,Depraved,2019-03-20T00:00:00Z,,,,United States of America,[''],"['7.1/10', '84%']",[''],[''],
62018496,Q85806946,The Depths,2019-01-01T00:00:00Z,,,French,Canada,['drama'],[''],[''],[''],
56610454,Q48967619,Descendants 3,2019-08-02T00:00:00Z,,108.0,English,United States of America,"['teen', 'action', 'musical']","['7/10', '78%']",[''],[''],
66672857,Q105638077,Desert One (film),,,,,,,,,,
60218151,Q63686494,Despite Everything,2019-01-01T00:00:00Z,,78.0,Spanish,Spain,['comedy'],"['20%', '3.9/10']",[''],[''],
68860787,Q63106271,Desrances,2019-01-01T00:00:00Z,,,,Burkina Faso,[''],[''],[''],[''],
56400181,Q47492499,Detective Pikachu,2019-05-03T00:00:00Z,449762638.0,104.0,English,"United States of America, Japan","['fantasy', 'comedy', 'action', 'adventure', 'crime', 'teen', 'urban fantasy', 'mystery', 'family', 'detective']","['6/10', '68%', '53/100']",[''],[''],150000000.0
61439480,Q65060873,Detention,2019-09-20T00:00:00Z,,103.0,Standard Taiwanese Mandarin,Taiwan,['horror'],"['86%', '7/10']",[''],[''],
59191650,Q59726485,Dev,2019-01-01T00:00:00Z,,,Tamil,India,"['romantic comedy', 'action']",[''],[''],[''],
61267055,Q85756598,Devaki (2019 film),,,,,,,,,,
59343507,Q59725647,Devarattam,2019-01-01T00:00:00Z,,,Tamil,India,['action'],[''],[''],[''],
61299794,Q66789218,Devaru Bekagiddare,,,,,,,,,,
58554469,Q60737545,Devi 2,2019-01-01T00:00:00Z,,,Tamil,India,['comedy horror'],[''],[''],[''],
63117352,Q85756632,Devil Between the Legs,2019-01-01T00:00:00Z,,147.0,Spanish,"Mexico, Spain",['drama'],[''],[''],[''],
56521074,Q48977558,The Devil Has a Name,2019-01-01T00:00:00Z,,97.0,,United States of America,['drama'],"['32%', '5/10']",[''],[''],
72150146,Q115804420,The Devil to Pay (2019 film),,,,,,,,,,
65882842,Q102282414,The Devil's Harmony,,,,,,,,,,
58910893,Q58815150,Automata,2018-01-01T00:00:00Z,,,English,United Kingdom,['horror'],[''],[''],[''],
62858377,Q84009242,Devil's Night: Dawn of the Nain Rouge,2019-01-01T00:00:00Z,,,English,United States of America,['horror'],[''],[''],[''],
65241938,Q101245125,Devil's Revenge,2019-10-01T00:00:00Z,,,English,United States of America,[''],"['20%', '3.5/10']",[''],[''],
61402602,Q66305407,Adam DeVine: Best Time of Our Lives,2019-06-18T00:00:00Z,,,English,United States of America,['stand-up comedy'],[''],[''],[''],
69363923,Q85991945,Dew,2019-10-31T00:00:00Z,,,Thai,Thailand,[''],[''],[''],[''],
64564028,Q97457580,Deyi Baidethi,,,,,,,,,,
59660616,Q60738566,Dha Dha 87,2019-01-25T00:00:00Z,,,Tamil,India,['action'],[''],[''],[''],
62494374,Q77906109,Dhanusu Raasi Neyargale,2019-01-01T00:00:00Z,,,Tamil,India,['romantic comedy'],[''],[''],[''],
72478340,Q115867055,Dhappa,,,,,,,,,,
59429268,Q60737802,Dharmaprabhu,2019-01-01T00:00:00Z,,135.0,Tamil,India,['fantasy'],[''],[''],[''],
60105367,Q64768340,Dhauvath,2019-01-01T00:00:00Z,,,,Maldives,['horror'],[''],[''],[''],
59336681,Q59725655,Dhilluku Dhuddu 2,2019-01-25T00:00:00Z,,,Tamil,India,['comedy horror'],[''],[''],[''],
62389396,Q85756725,Dhumkkudiya,,,,,,,,,,
61189758,Q65053183,Dhunki,2019-07-26T00:00:00Z,,135.0,Gujarati,India,['drama'],[''],[''],[''],
64089002,Q101244971,Dhuusar,,,,,,,,,,
68879584,Q100700071,Diamonds in the Sky,2018-01-01T00:00:00Z,,,"English, Hausa",Nigeria,['drama'],[''],[''],[''],
62884757,Q67202845,The Diary of Diana B,2019-07-18T00:00:00Z,,88.0,Croatian,"Serbia, Croatia, Slovenia","['historical', 'drama', 'biographical']",[''],['Big Golden Arena for Best Film'],[''],
60623624,Q63457407,Diego Maradona,2019-06-14T00:00:00Z,,130.0,"Spanish, English",United Kingdom,['documentary'],"['78/100', '90%', '7.7/10']",[''],[''],
76242451,Q124728440,Diksoochi,,,,,,,,,,
60210212,Q25465386,Dilan 1991,2019-02-28T00:00:00Z,,121.0,Indonesian,Indonesia,"['romance', 'drama']",[''],[''],[''],
65695031,Q65228149,Diner,2019-07-05T00:00:00Z,,,,Japan,['crime'],[''],[''],[''],
58053400,Q60737528,Dirt Music,2019-09-11T00:00:00Z,,105.0,English,"Australia, United Kingdom","['drama', 'romance']","['4.7/10', '27%']",[''],['AACTA Award for Best Original Music Score'],
56830471,Q55635166,The Dirt,2019-03-21T00:00:00Z,,108.0,English,United States of America,"['biographical', 'musical']","['4.6/10', '36%', '39/100']",[''],[''],
58439094,Q56561387,Dirty God,2018-01-01T00:00:00Z,,104.0,English,"United Kingdom, Netherlands, Belgium, Ireland",['drama'],"['98%', '7.4/10']",[''],['IFFR audience award'],
